,Frequency,Coverage,Zero coverage bases,Mapped reads
33832,83.0882352941 , 544 , 0 , 3020560
33833,79.006772009 , 443 , 0 , 3020560
33834,79.006772009 , 443 , 0 , 3020560
33835,79.006772009 , 443 , 0 , 3020560
33836,79.006772009 , 443 , 0 , 3020560
33837,79.006772009 , 443 , 0 , 3020560
33838,100.0 , 91 , 0 , 3020560
33839,100.0 , 91 , 0 , 3020560
33840,100.0 , 70 , 0 , 3020560
33841,100.0 , 70 , 0 , 3020560
33842,98.5294117647 , 68 , 0 , 3020560
33843,98.5294117647 , 68 , 0 , 3020560
33844,100.0 , 71 , 0 , 3020560
33845,100.0 , 71 , 0 , 3020560
33846,100.0 , 91 , 0 , 3020560
33847,100.0 , 91 , 0 , 3020560
33848,100.0 , 81 , 0 , 3020560
33849,100.0 , 88 , 0 , 3020560
33850,100.0 , 88 , 0 , 3020560
33851,100.0 , 84 , 0 , 3020560
33852,100.0 , 83 , 0 , 3020560
33853,100.0 , 72 , 0 , 3020560
33854,100.0 , 72 , 0 , 3020560
33855,15.4761904762 , 84 , 0 , 3020560
33856,15.4761904762 , 84 , 0 , 3020560
33857,15.2941176471 , 85 , 0 , 3020560
33858,15.2941176471 , 85 , 0 , 3020560
33859,14.1304347826 , 92 , 0 , 3020560
33860,14.1304347826 , 92 , 0 , 3020560
33861,13.829787234 , 94 , 0 , 3020560
33862,13.829787234 , 94 , 0 , 3020560
33863,13.0 , 100 , 0 , 3020560
33864,13.0 , 100 , 0 , 3020560
33865,13.4020618557 , 97 , 0 , 3020560
33866,13.4020618557 , 97 , 0 , 3020560
33867,13.1313131313 , 99 , 0 , 3020560
33868,13.1313131313 , 99 , 0 , 3020560
33869,12.380952381 , 105 , 0 , 3020560
33870,12.380952381 , 105 , 0 , 3020560
33871,12.7450980392 , 102 , 0 , 3020560
33872,12.7450980392 , 102 , 0 , 3020560
33873,13.1313131313 , 99 , 0 , 3020560
33874,13.1313131313 , 99 , 0 , 3020560
33875,13.2653061224 , 98 , 0 , 3020560
33876,13.2653061224 , 98 , 0 , 3020560
33877,13.2653061224 , 98 , 0 , 3020560
33878,13.2653061224 , 98 , 0 , 3020560
33879,13.829787234 , 94 , 0 , 3020560
33880,13.829787234 , 94 , 0 , 3020560
33881,86.170212766 , 94 , 0 , 3020560
33882,86.170212766 , 94 , 0 , 3020560
33883,13.4020618557 , 97 , 0 , 3020560
33884,13.4020618557 , 97 , 0 , 3020560
33885,12.0 , 100 , 0 , 3020560
33886,12.0 , 100 , 0 , 3020560
33887,12.1212121212 , 99 , 0 , 3020560
33888,12.1212121212 , 99 , 0 , 3020560
33889,12.1212121212 , 99 , 0 , 3020560
33890,12.1212121212 , 99 , 0 , 3020560
33891,12.5 , 96 , 0 , 3020560
33892,12.5 , 96 , 0 , 3020560
33893,12.1212121212 , 99 , 0 , 3020560
33894,12.1212121212 , 99 , 0 , 3020560
33895,7.2164948454 , 97 , 0 , 3020560
33896,7.2164948454 , 97 , 0 , 3020560
33897,7.2164948454 , 97 , 0 , 3020560
33898,7.2164948454 , 97 , 0 , 3020560
33899,13.1782945736 , 129 , 0 , 3020560
33900,13.0769230769 , 130 , 0 , 3020560
33901,17.3553719008 , 121 , 0 , 3020560
33902,18.487394958 , 119 , 0 , 3020560
33903,19.3548387097 , 124 , 0 , 3020560
33904,19.2 , 125 , 0 , 3020560
33905,17.8571428571 , 140 , 0 , 3020560
33906,18.8405797101 , 138 , 0 , 3020560
33907,18.8405797101 , 138 , 0 , 3020560
33908,18.6567164179 , 134 , 0 , 3020560
33909,19.1176470588 , 136 , 0 , 3020560
33910,19.1176470588 , 136 , 0 , 3020560
33911,19.4029850746 , 134 , 0 , 3020560
33912,19.4029850746 , 134 , 0 , 3020560
33913,19.5488721805 , 133 , 0 , 3020560
33914,19.2592592593 , 135 , 0 , 3020560
33915,18.5185185185 , 135 , 0 , 3020560
33916,18.5714285714 , 140 , 0 , 3020560
33917,17.2185430464 , 151 , 0 , 3020560
33918,17.1052631579 , 152 , 0 , 3020560
33919,16.8831168831 , 154 , 0 , 3020560
33920,17.8082191781 , 146 , 0 , 3020560
33921,10.447761194 , 134 , 0 , 3020560
33922,9.6296296296 , 135 , 0 , 3020560
33923,5.1282051282 , 78 , 0 , 3020560
33924,11.1111111111 , 81 , 0 , 3020560
33925,14.1025641026 , 78 , 0 , 3020560
33926,14.8148148148 , 81 , 0 , 3020560
33927,15.2941176471 , 85 , 0 , 3020560
33928,15.2941176471 , 85 , 0 , 3020560
33929,14.9425287356 , 87 , 0 , 3020560
33930,15.4761904762 , 84 , 0 , 3020560
33931,17.7083333333 , 96 , 0 , 3020560
33932,23.0769230769 , 91 , 0 , 3020560
33933,24.1379310345 , 87 , 0 , 3020560
33934,23.8636363636 , 88 , 0 , 3020560
33935,27.1739130435 , 92 , 0 , 3020560
33936,27.0833333333 , 96 , 0 , 3020560
33937,27.8350515464 , 97 , 0 , 3020560
33938,28.2828282828 , 99 , 0 , 3020560
33939,28.2828282828 , 99 , 0 , 3020560
33940,31.067961165 , 103 , 0 , 3020560
33941,30.9090909091 , 110 , 0 , 3020560
33942,33.3333333333 , 108 , 0 , 3020560
33943,33.6283185841 , 113 , 0 , 3020560
33944,32.7433628319 , 113 , 0 , 3020560
33945,32.7433628319 , 113 , 0 , 3020560
33946,32.4561403509 , 114 , 0 , 3020560
33947,32.1739130435 , 115 , 0 , 3020560
33948,32.1739130435 , 115 , 0 , 3020560
33949,32.7586206897 , 116 , 0 , 3020560
33950,28.3333333333 , 120 , 0 , 3020560
33951,28.5714285714 , 119 , 0 , 3020560
33952,27.5 , 120 , 0 , 3020560
33953,23.0088495575 , 113 , 0 , 3020560
33954,23.3644859813 , 107 , 0 , 3020560
33955,23.8095238095 , 105 , 0 , 3020560
33956,23.8095238095 , 105 , 0 , 3020560
33957,25.0 , 104 , 0 , 3020560
33958,19.801980198 , 101 , 0 , 3020560
33959,19.5652173913 , 92 , 0 , 3020560
33960,19.7802197802 , 91 , 0 , 3020560
33961,19.7802197802 , 91 , 0 , 3020560
33962,19.7802197802 , 91 , 0 , 3020560
33963,19.5652173913 , 92 , 0 , 3020560
33964,16.6666666667 , 84 , 0 , 3020560
33965,15.8536585366 , 82 , 0 , 3020560
33966,15.6626506024 , 83 , 0 , 3020560
33967,7.0588235294 , 85 , 0 , 3020560
33968,7.2289156627 , 83 , 0 , 3020560
33969,6.5934065934 , 91 , 0 , 3020560
33970,6.8965517241 , 87 , 0 , 3020560
33971,6.7415730337 , 89 , 0 , 3020560
33972,6.6666666667 , 90 , 0 , 3020560
33973,6.8181818182 , 88 , 0 , 3020560
33974,6.5217391304 , 92 , 0 , 3020560
33975,6.3829787234 , 94 , 0 , 3020560
33976,6.6666666667 , 90 , 0 , 3020560
33977,6.0606060606 , 99 , 0 , 3020560
33978,6.0606060606 , 99 , 0 , 3020560
33979,5.8252427184 , 103 , 0 , 3020560
33980,5.8823529412 , 102 , 0 , 3020560
33981,5.4054054054 , 111 , 0 , 3020560
33982,5.4545454545 , 110 , 0 , 3020560
33983,5.4545454545 , 110 , 0 , 3020560
33984,5.3571428571 , 112 , 0 , 3020560
33985,5.2631578947 , 114 , 0 , 3020560
33986,5.0847457627 , 118 , 0 , 3020560
33987,5.0847457627 , 118 , 0 , 3020560
33988,5.1282051282 , 117 , 0 , 3020560
33989,5.504587156 , 109 , 0 , 3020560
33990,5.3571428571 , 112 , 0 , 3020560
33991,5.9829059829 , 117 , 0 , 3020560
33992,7.8947368421 , 114 , 0 , 3020560
33993,8.0357142857 , 112 , 0 , 3020560
33994,8.2568807339 , 109 , 0 , 3020560
33995,7.6923076923 , 117 , 0 , 3020560
33996,7.3170731707 , 123 , 0 , 3020560
33997,91.8918918919 , 111 , 0 , 3020560
33998,7.3170731707 , 123 , 0 , 3020560
33999,7.2580645161 , 124 , 0 , 3020560
34000,7.6271186441 , 118 , 0 , 3020560
34001,7.6923076923 , 117 , 0 , 3020560
34002,7.5 , 120 , 0 , 3020560
34003,7.5630252101 , 119 , 0 , 3020560
34004,7.4380165289 , 121 , 0 , 3020560
34005,7.3770491803 , 122 , 0 , 3020560
34006,7.3770491803 , 122 , 0 , 3020560
34007,7.03125 , 128 , 0 , 3020560
34008,7.03125 , 128 , 0 , 3020560
34009,7.3770491803 , 122 , 0 , 3020560
34010,7.03125 , 128 , 0 , 3020560
34011,6.8181818182 , 132 , 0 , 3020560
34012,7.4380165289 , 121 , 0 , 3020560
34013,6.1946902655 , 113 , 0 , 3020560
34014,5.4054054054 , 111 , 0 , 3020560
34015,100.0 , 82 , 0 , 3020560
34016,100.0 , 82 , 0 , 3020560
34017,100.0 , 52 , 0 , 3020560
34018,100.0 , 52 , 0 , 3020560
34019,83.950617284 , 81 , 0 , 3020560
34020,83.950617284 , 81 , 0 , 3020560
34021,64.1744548287 , 321 , 0 , 3020560
34022,64.1744548287 , 321 , 0 , 3020560
34023,64.1744548287 , 321 , 0 , 3020560
34024,64.1744548287 , 321 , 0 , 3020560
34025,64.1744548287 , 321 , 0 , 3020560
34026,63.9751552795 , 322 , 0 , 3020560
34027,63.9751552795 , 322 , 0 , 3020560
34028,63.9751552795 , 322 , 0 , 3020560
34029,63.9751552795 , 322 , 0 , 3020560
34030,63.9751552795 , 322 , 0 , 3020560
34031,65.4723127036 , 307 , 0 , 3020560
34032,65.4723127036 , 307 , 0 , 3020560
34033,65.4723127036 , 307 , 0 , 3020560
34034,65.4723127036 , 307 , 0 , 3020560
34035,65.4723127036 , 307 , 0 , 3020560
34036,65.2597402597 , 308 , 0 , 3020560
34037,65.2597402597 , 308 , 0 , 3020560
34038,65.2597402597 , 308 , 0 , 3020560
34039,65.2597402597 , 308 , 0 , 3020560
34040,65.2597402597 , 308 , 0 , 3020560
34041,64.8387096774 , 310 , 0 , 3020560
34042,64.8387096774 , 310 , 0 , 3020560
34043,64.8387096774 , 310 , 0 , 3020560
34044,64.8387096774 , 310 , 0 , 3020560
34045,64.8387096774 , 310 , 0 , 3020560
34046,53.9215686275 , 306 , 0 , 3020560
34047,53.9215686275 , 306 , 0 , 3020560
34048,53.9215686275 , 306 , 0 , 3020560
34049,53.9215686275 , 306 , 0 , 3020560
34050,53.9215686275 , 306 , 0 , 3020560
34051,57.8778135048 , 311 , 0 , 3020560
34052,57.8778135048 , 311 , 0 , 3020560
34053,57.8778135048 , 311 , 0 , 3020560
34054,57.8778135048 , 311 , 0 , 3020560
34055,57.8778135048 , 311 , 0 , 3020560
34056,6.7524115756 , 311 , 0 , 3020560
34057,6.7524115756 , 311 , 0 , 3020560
34058,6.7524115756 , 311 , 0 , 3020560
34059,6.7524115756 , 311 , 0 , 3020560
34060,6.7524115756 , 311 , 0 , 3020560
34061,57.5562700965 , 311 , 0 , 3020560
34062,57.5562700965 , 311 , 0 , 3020560
34063,57.5562700965 , 311 , 0 , 3020560
34064,57.5562700965 , 311 , 0 , 3020560
34065,57.5562700965 , 311 , 0 , 3020560
34066,63.3757961783 , 314 , 0 , 3020560
34067,63.3757961783 , 314 , 0 , 3020560
34068,63.3757961783 , 314 , 0 , 3020560
34069,63.3757961783 , 314 , 0 , 3020560
34070,63.3757961783 , 314 , 0 , 3020560
34071,63.6075949367 , 316 , 0 , 3020560
34072,63.6075949367 , 316 , 0 , 3020560
34073,63.6075949367 , 316 , 0 , 3020560
34074,63.6075949367 , 316 , 0 , 3020560
34075,63.6075949367 , 316 , 0 , 3020560
34076,63.6075949367 , 316 , 0 , 3020560
34077,63.6075949367 , 316 , 0 , 3020560
34078,63.6075949367 , 316 , 0 , 3020560
34079,63.6075949367 , 316 , 0 , 3020560
34080,63.6075949367 , 316 , 0 , 3020560
34081,63.0573248408 , 314 , 0 , 3020560
34082,63.0573248408 , 314 , 0 , 3020560
34083,63.0573248408 , 314 , 0 , 3020560
34084,63.0573248408 , 314 , 0 , 3020560
34085,63.0573248408 , 314 , 0 , 3020560
34086,61.1111111111 , 306 , 0 , 3020560
34087,61.1111111111 , 306 , 0 , 3020560
34088,61.1111111111 , 306 , 0 , 3020560
34089,61.1111111111 , 306 , 0 , 3020560
34090,61.1111111111 , 306 , 0 , 3020560
34091,62.2516556291 , 302 , 0 , 3020560
34092,62.2516556291 , 302 , 0 , 3020560
34093,62.2516556291 , 302 , 0 , 3020560
34094,62.2516556291 , 302 , 0 , 3020560
34095,62.2516556291 , 302 , 0 , 3020560
34096,35.3591160221 , 181 , 0 , 3020560
34097,35.3591160221 , 181 , 0 , 3020560
34098,35.3591160221 , 181 , 0 , 3020560
34099,35.3591160221 , 181 , 0 , 3020560
34100,35.3591160221 , 181 , 0 , 3020560
34101,35.5555555556 , 180 , 0 , 3020560
34102,35.5555555556 , 180 , 0 , 3020560
34103,35.5555555556 , 180 , 0 , 3020560
34104,35.5555555556 , 180 , 0 , 3020560
34105,35.5555555556 , 180 , 0 , 3020560
34106,30.0 , 180 , 0 , 3020560
34107,30.0 , 180 , 0 , 3020560
34108,30.0 , 180 , 0 , 3020560
34109,30.0 , 180 , 0 , 3020560
34110,30.0 , 180 , 0 , 3020560
34111,5.5555555556 , 180 , 0 , 3020560
34112,5.5555555556 , 180 , 0 , 3020560
34113,5.5555555556 , 180 , 0 , 3020560
34114,5.5555555556 , 180 , 0 , 3020560
34115,5.5555555556 , 180 , 0 , 3020560
34116,28.5714285714 , 154 , 0 , 3020560
34117,28.5714285714 , 154 , 0 , 3020560
34118,28.5714285714 , 154 , 0 , 3020560
34119,28.5714285714 , 154 , 0 , 3020560
34120,28.5714285714 , 154 , 0 , 3020560
34121,28.2051282051 , 156 , 0 , 3020560
34122,28.2051282051 , 156 , 0 , 3020560
34123,28.2051282051 , 156 , 0 , 3020560
34124,28.2051282051 , 156 , 0 , 3020560
34125,28.2051282051 , 156 , 0 , 3020560
34126,28.5714285714 , 154 , 0 , 3020560
34127,28.5714285714 , 154 , 0 , 3020560
34128,28.5714285714 , 154 , 0 , 3020560
34129,28.5714285714 , 154 , 0 , 3020560
34130,28.5714285714 , 154 , 0 , 3020560
34131,11.3821138211 , 123 , 0 , 3020560
34132,11.3821138211 , 123 , 0 , 3020560
34133,11.3821138211 , 123 , 0 , 3020560
34134,11.3821138211 , 123 , 0 , 3020560
34135,11.3821138211 , 123 , 0 , 3020560
34136,67.6829268293 , 328 , 0 , 3020560
34137,67.6829268293 , 328 , 0 , 3020560
34138,67.6829268293 , 328 , 0 , 3020560
34139,67.6829268293 , 328 , 0 , 3020560
34140,67.6829268293 , 328 , 0 , 3020560
34141,69.8550724638 , 345 , 0 , 3020560
34142,69.8550724638 , 345 , 0 , 3020560
34143,69.8550724638 , 345 , 0 , 3020560
34144,69.8550724638 , 345 , 0 , 3020560
34145,69.8550724638 , 345 , 0 , 3020560
34146,69.1011235955 , 356 , 0 , 3020560
34147,69.1011235955 , 356 , 0 , 3020560
34148,69.1011235955 , 356 , 0 , 3020560
34149,69.1011235955 , 356 , 0 , 3020560
34150,69.1011235955 , 356 , 0 , 3020560
34151,71.8832891247 , 377 , 0 , 3020560
34152,71.8832891247 , 377 , 0 , 3020560
34153,71.8832891247 , 377 , 0 , 3020560
34154,71.8832891247 , 377 , 0 , 3020560
34155,71.8832891247 , 377 , 0 , 3020560
34156,73.5218508997 , 389 , 0 , 3020560
34157,73.5218508997 , 389 , 0 , 3020560
34158,73.5218508997 , 389 , 0 , 3020560
34159,73.5218508997 , 389 , 0 , 3020560
34160,73.5218508997 , 389 , 0 , 3020560
34161,78.9130434783 , 460 , 0 , 3020560
34162,78.9130434783 , 460 , 0 , 3020560
34163,78.9130434783 , 460 , 0 , 3020560
34164,78.9130434783 , 460 , 0 , 3020560
34165,78.9130434783 , 460 , 0 , 3020560
34166,81.0650887574 , 507 , 0 , 3020560
34167,81.0650887574 , 507 , 0 , 3020560
34168,81.0650887574 , 507 , 0 , 3020560
34169,81.0650887574 , 507 , 0 , 3020560
34170,81.0650887574 , 507 , 0 , 3020560
34171,81.0650887574 , 507 , 0 , 3020560
34172,81.0650887574 , 507 , 0 , 3020560
34173,81.0650887574 , 507 , 0 , 3020560
34174,81.0650887574 , 507 , 0 , 3020560
34175,81.0650887574 , 507 , 0 , 3020560
34176,81.9168173599 , 553 , 0 , 3020560
34177,81.9168173599 , 553 , 0 , 3020560
34178,81.9168173599 , 553 , 0 , 3020560
34179,81.9168173599 , 553 , 0 , 3020560
34180,81.9168173599 , 553 , 0 , 3020560
34181,83.701188455 , 589 , 0 , 3020560
34182,83.701188455 , 589 , 0 , 3020560
34183,83.701188455 , 589 , 0 , 3020560
34184,83.701188455 , 589 , 0 , 3020560
34185,83.701188455 , 589 , 0 , 3020560
34186,85.8299595142 , 741 , 0 , 3020560
34187,85.8299595142 , 741 , 0 , 3020560
34188,85.8299595142 , 741 , 0 , 3020560
34189,85.8299595142 , 741 , 0 , 3020560
34190,85.8299595142 , 741 , 0 , 3020560
34191,80.7098765432 , 648 , 0 , 3020560
34192,80.7098765432 , 648 , 0 , 3020560
34193,80.7098765432 , 648 , 0 , 3020560
34194,80.7098765432 , 648 , 0 , 3020560
34195,80.7098765432 , 648 , 0 , 3020560
34196,78.8524590164 , 610 , 0 , 3020560
34197,78.8524590164 , 610 , 0 , 3020560
34198,78.8524590164 , 610 , 0 , 3020560
34199,78.8524590164 , 610 , 0 , 3020560
34200,78.8524590164 , 610 , 0 , 3020560
34201,79.4266441821 , 593 , 0 , 3020560
34202,79.4266441821 , 593 , 0 , 3020560
34203,79.4266441821 , 593 , 0 , 3020560
34204,79.4266441821 , 593 , 0 , 3020560
34205,79.4266441821 , 593 , 0 , 3020560
34206,79.2184724689 , 563 , 0 , 3020560
34207,79.2184724689 , 563 , 0 , 3020560
34208,79.2184724689 , 563 , 0 , 3020560
34209,79.2184724689 , 563 , 0 , 3020560
34210,79.2184724689 , 563 , 0 , 3020560
34211,78.0575539568 , 556 , 0 , 3020560
34212,78.0575539568 , 556 , 0 , 3020560
34213,78.0575539568 , 556 , 0 , 3020560
34214,78.0575539568 , 556 , 0 , 3020560
34215,78.0575539568 , 556 , 0 , 3020560
34216,77.6769509982 , 551 , 0 , 3020560
34217,77.6769509982 , 551 , 0 , 3020560
34218,77.6769509982 , 551 , 0 , 3020560
34219,77.6769509982 , 551 , 0 , 3020560
34220,77.6769509982 , 551 , 0 , 3020560
34221,76.7924528302 , 530 , 0 , 3020560
34222,76.7924528302 , 530 , 0 , 3020560
34223,76.7924528302 , 530 , 0 , 3020560
34224,76.7924528302 , 530 , 0 , 3020560
34225,76.7924528302 , 530 , 0 , 3020560
34226,75.8157389635 , 521 , 0 , 3020560
34227,75.8157389635 , 521 , 0 , 3020560
34228,75.8157389635 , 521 , 0 , 3020560
34229,75.8157389635 , 521 , 0 , 3020560
34230,75.8157389635 , 521 , 0 , 3020560
34231,68.1481481481 , 405 , 0 , 3020560
34232,68.1481481481 , 405 , 0 , 3020560
34233,68.1481481481 , 405 , 0 , 3020560
34234,68.1481481481 , 405 , 0 , 3020560
34235,68.1481481481 , 405 , 0 , 3020560
34236,68.6567164179 , 402 , 0 , 3020560
34237,68.6567164179 , 402 , 0 , 3020560
34238,68.6567164179 , 402 , 0 , 3020560
34239,68.6567164179 , 402 , 0 , 3020560
34240,68.6567164179 , 402 , 0 , 3020560
34241,68.9054726368 , 402 , 0 , 3020560
34242,68.9054726368 , 402 , 0 , 3020560
34243,68.9054726368 , 402 , 0 , 3020560
34244,68.9054726368 , 402 , 0 , 3020560
34245,68.9054726368 , 402 , 0 , 3020560
34246,67.9586563307 , 387 , 0 , 3020560
34247,67.9586563307 , 387 , 0 , 3020560
34248,67.9586563307 , 387 , 0 , 3020560
34249,67.9586563307 , 387 , 0 , 3020560
34250,67.9586563307 , 387 , 0 , 3020560
34251,6.2015503876 , 129 , 0 , 3020560
34252,6.2015503876 , 129 , 0 , 3020560
34253,6.2015503876 , 129 , 0 , 3020560
34254,6.2015503876 , 129 , 0 , 3020560
34255,6.2015503876 , 129 , 0 , 3020560
34256,6.5573770492 , 122 , 0 , 3020560
34257,6.5573770492 , 122 , 0 , 3020560
34258,6.5573770492 , 122 , 0 , 3020560
34259,6.5573770492 , 122 , 0 , 3020560
34260,6.5573770492 , 122 , 0 , 3020560
34261,6.5573770492 , 122 , 0 , 3020560
34262,6.5573770492 , 122 , 0 , 3020560
34263,6.5573770492 , 122 , 0 , 3020560
34264,6.5573770492 , 122 , 0 , 3020560
34265,6.5573770492 , 122 , 0 , 3020560
34266,7.4380165289 , 121 , 0 , 3020560
34267,7.4380165289 , 121 , 0 , 3020560
34268,7.4380165289 , 121 , 0 , 3020560
34269,7.4380165289 , 121 , 0 , 3020560
34270,7.4380165289 , 121 , 0 , 3020560
34271,7.3770491803 , 122 , 0 , 3020560
34272,7.3770491803 , 122 , 0 , 3020560
34273,7.3770491803 , 122 , 0 , 3020560
34274,7.3770491803 , 122 , 0 , 3020560
34275,7.3770491803 , 122 , 0 , 3020560
34276,91.3043478261 , 115 , 0 , 3020560
34277,91.3043478261 , 115 , 0 , 3020560
34278,91.3043478261 , 115 , 0 , 3020560
34279,91.3043478261 , 115 , 0 , 3020560
34280,91.3043478261 , 115 , 0 , 3020560
34281,6.2015503876 , 129 , 0 , 3020560
34282,6.2015503876 , 129 , 0 , 3020560
34283,6.2015503876 , 129 , 0 , 3020560
34284,6.2015503876 , 129 , 0 , 3020560
34285,6.2015503876 , 129 , 0 , 3020560
34286,6.2992125984 , 127 , 0 , 3020560
34287,6.2992125984 , 127 , 0 , 3020560
34288,6.2992125984 , 127 , 0 , 3020560
34289,6.2992125984 , 127 , 0 , 3020560
34290,6.2992125984 , 127 , 0 , 3020560
34291,5.6451612903 , 124 , 0 , 3020560
34292,5.6451612903 , 124 , 0 , 3020560
34293,5.6451612903 , 124 , 0 , 3020560
34294,5.6451612903 , 124 , 0 , 3020560
34295,5.6451612903 , 124 , 0 , 3020560
34296,5.6 , 125 , 0 , 3020560
34297,5.6 , 125 , 0 , 3020560
34298,5.6 , 125 , 0 , 3020560
34299,5.6 , 125 , 0 , 3020560
34300,5.6 , 125 , 0 , 3020560
34301,71.8475073314 , 341 , 0 , 3020560
34302,71.8475073314 , 341 , 0 , 3020560
34303,71.8475073314 , 341 , 0 , 3020560
34304,71.8475073314 , 341 , 0 , 3020560
34305,71.8475073314 , 341 , 0 , 3020560
34306,74.9326145553 , 371 , 0 , 3020560
34307,74.9326145553 , 371 , 0 , 3020560
34308,74.9326145553 , 371 , 0 , 3020560
34309,74.9326145553 , 371 , 0 , 3020560
34310,74.9326145553 , 371 , 0 , 3020560
34311,81.0483870968 , 496 , 0 , 3020560
34312,81.0483870968 , 496 , 0 , 3020560
34313,81.0483870968 , 496 , 0 , 3020560
34314,81.0483870968 , 496 , 0 , 3020560
34315,81.0483870968 , 496 , 0 , 3020560
34316,82.3747680891 , 539 , 0 , 3020560
34317,82.3747680891 , 539 , 0 , 3020560
34318,82.3747680891 , 539 , 0 , 3020560
34319,82.3747680891 , 539 , 0 , 3020560
34320,82.3747680891 , 539 , 0 , 3020560
34321,80.7971014493 , 552 , 0 , 3020560
34322,80.7971014493 , 552 , 0 , 3020560
34323,80.7971014493 , 552 , 0 , 3020560
34324,80.7971014493 , 552 , 0 , 3020560
34325,80.7971014493 , 552 , 0 , 3020560
34326,80.943738657 , 551 , 0 , 3020560
34327,80.943738657 , 551 , 0 , 3020560
34328,80.943738657 , 551 , 0 , 3020560
34329,80.943738657 , 551 , 0 , 3020560
34330,80.943738657 , 551 , 0 , 3020560
34331,85.17397882 , 661 , 0 , 3020560
34332,85.17397882 , 661 , 0 , 3020560
34333,85.17397882 , 661 , 0 , 3020560
34334,85.17397882 , 661 , 0 , 3020560
34335,85.17397882 , 661 , 0 , 3020560
34336,85.1311953353 , 686 , 0 , 3020560
34337,85.1311953353 , 686 , 0 , 3020560
34338,85.1311953353 , 686 , 0 , 3020560
34339,85.1311953353 , 686 , 0 , 3020560
34340,85.1311953353 , 686 , 0 , 3020560
34341,83.9826839827 , 693 , 0 , 3020560
34342,83.9826839827 , 693 , 0 , 3020560
34343,83.9826839827 , 693 , 0 , 3020560
34344,83.9826839827 , 693 , 0 , 3020560
34345,83.9826839827 , 693 , 0 , 3020560
34346,84.3110504775 , 733 , 0 , 3020560
34347,84.3110504775 , 733 , 0 , 3020560
34348,84.3110504775 , 733 , 0 , 3020560
34349,84.3110504775 , 733 , 0 , 3020560
34350,84.3110504775 , 733 , 0 , 3020560
34351,84.6785225718 , 731 , 0 , 3020560
34352,84.6785225718 , 731 , 0 , 3020560
34353,84.6785225718 , 731 , 0 , 3020560
34354,84.6785225718 , 731 , 0 , 3020560
34355,84.6785225718 , 731 , 0 , 3020560
34356,85.9671302149 , 791 , 0 , 3020560
34357,85.9671302149 , 791 , 0 , 3020560
34358,85.9671302149 , 791 , 0 , 3020560
34359,85.9671302149 , 791 , 0 , 3020560
34360,85.9671302149 , 791 , 0 , 3020560
34361,86.8639053254 , 845 , 0 , 3020560
34362,86.8639053254 , 845 , 0 , 3020560
34363,86.8639053254 , 845 , 0 , 3020560
34364,86.8639053254 , 845 , 0 , 3020560
34365,86.8639053254 , 845 , 0 , 3020560
34366,87.1989860583 , 789 , 0 , 3020560
34367,87.1989860583 , 789 , 0 , 3020560
34368,87.1989860583 , 789 , 0 , 3020560
34369,87.1989860583 , 789 , 0 , 3020560
34370,87.1989860583 , 789 , 0 , 3020560
34371,86.4864864865 , 777 , 0 , 3020560
34372,86.4864864865 , 777 , 0 , 3020560
34373,86.4864864865 , 777 , 0 , 3020560
34374,86.4864864865 , 777 , 0 , 3020560
34375,86.4864864865 , 777 , 0 , 3020560
34376,85.9210526316 , 760 , 0 , 3020560
34377,85.9210526316 , 760 , 0 , 3020560
34378,85.9210526316 , 760 , 0 , 3020560
34379,85.9210526316 , 760 , 0 , 3020560
34380,85.9210526316 , 760 , 0 , 3020560
34381,48.0597014925 , 670 , 0 , 3020560
34382,48.0597014925 , 670 , 0 , 3020560
34383,48.0597014925 , 670 , 0 , 3020560
34384,48.0597014925 , 670 , 0 , 3020560
34385,48.0597014925 , 670 , 0 , 3020560
34386,35.3823088456 , 667 , 0 , 3020560
34387,35.3823088456 , 667 , 0 , 3020560
34388,35.3823088456 , 667 , 0 , 3020560
34389,35.3823088456 , 667 , 0 , 3020560
34390,35.3823088456 , 667 , 0 , 3020560
34391,77.1428571429 , 455 , 0 , 3020560
34392,77.1428571429 , 455 , 0 , 3020560
34393,77.1428571429 , 455 , 0 , 3020560
34394,77.1428571429 , 455 , 0 , 3020560
34395,77.1428571429 , 455 , 0 , 3020560
34396,77.4834437086 , 453 , 0 , 3020560
34397,77.4834437086 , 453 , 0 , 3020560
34398,77.4834437086 , 453 , 0 , 3020560
34399,77.4834437086 , 453 , 0 , 3020560
34400,77.4834437086 , 453 , 0 , 3020560
34401,77.0925110132 , 454 , 0 , 3020560
34402,77.0925110132 , 454 , 0 , 3020560
34403,77.0925110132 , 454 , 0 , 3020560
34404,77.0925110132 , 454 , 0 , 3020560
34405,77.0925110132 , 454 , 0 , 3020560
34406,77.3626373626 , 455 , 0 , 3020560
34407,77.3626373626 , 455 , 0 , 3020560
34408,77.3626373626 , 455 , 0 , 3020560
34409,77.3626373626 , 455 , 0 , 3020560
34410,77.3626373626 , 455 , 0 , 3020560
34411,86.6571018651 , 697 , 0 , 3020560
34412,86.6571018651 , 697 , 0 , 3020560
34413,86.6571018651 , 697 , 0 , 3020560
34414,86.6571018651 , 697 , 0 , 3020560
34415,86.6571018651 , 697 , 0 , 3020560
34416,86.8131868132 , 728 , 0 , 3020560
34417,86.8131868132 , 728 , 0 , 3020560
34418,86.8131868132 , 728 , 0 , 3020560
34419,86.8131868132 , 728 , 0 , 3020560
